,unit,time,os_1,os_2,sm_2,sm_3,sm_4,sm_6,sm_7,sm_8,sm_9,sm_11,sm_12,sm_13,sm_14,sm_15,sm_17,sm_20,sm_21,cycle
15360,76,202,-0.0016,-0.0001,643.58,1603.94,1427.6,21.61,551.9,2388.24,9051.01,48.21,519.99,2388.26,8126.6,8.512,397,38.3,23.0205,202
15361,76,203,-0.0012,0.0004,643.92,1603.83,1428.37,21.61,551.83,2388.3,9055.48,48.02,519.95,2388.21,8132.57,8.4963,396,38.56,23.0698,203
15362,76,204,-0.0031,-0.0003,643.86,1599.62,1430.9,21.61,551.24,2388.23,9054.04,48.33,519.82,2388.23,8129.66,8.5066,397,38.39,23.1399,204
15363,76,205,-0.0018,0.0003,643.52,1605.57,1422.82,21.61,551.26,2388.29,9059.11,48.12,520.01,2388.32,8131.22,8.4898,395,38.37,23.1358,205
15364,76,206,-0.0013,0.0005,643.98,1600.8,1429.55,21.61,551.36,2388.28,9053.1,48.2,519.38,2388.27,8128.17,8.5321,396,38.53,23.0828,206
15365,76,207,0.0003,0.0,643.26,1599.16,1424.96,21.61,550.83,2388.25,9056.03,48.1,519.99,2388.29,8132.37,8.5279,397,38.29,23.1123,207
15366,76,208,-0.0011,0.0002,643.64,1606.72,1432.06,21.61,550.9,2388.28,9058.91,48.07,519.44,2388.24,8134.88,8.5155,396,38.52,23.1379,208
15367,76,209,-0.0005,-0.0001,643.73,1603.22,1431.35,21.61,551.47,2388.23,9055.35,48.19,520.08,2388.27,8123.59,8.5202,395,38.53,23.0349,209
15368,76,210,-0.003,0.0003,643.67,1598.61,1432.07,21.61,550.94,2388.27,9056.85,48.24,519.41,2388.28,8131.33,8.5253,396,38.5,23.0671,210
15369,77,1,-0.0014,0.0004,642.62,1591.75,1411.32,21.61,553.71,2388.07,9052.57,47.55,521.45,2388.1,8126.56,8.4655,392,38.92,23.2762,1
15370,77,2,-0.0004,0.0004,642.46,1591.88,1406.97,21.61,553.44,2388.13,9043.86,47.3,521.67,2388.1,8127.46,8.4789,392,38.88,23.2764,2
15371,77,3,0.0042,0.0,641.78,1585.31,1400.54,21.61,553.67,2388.12,9051.11,47.39,521.46,2388.09,8125.17,8.435,394,38.82,23.2387,3
15372,77,4,0.0027,-0.0003,642.71,1592.71,1410.04,21.61,553.22,2388.13,9050.29,47.38,521.28,2388.14,8131.03,8.4365,393,38.79,23.4034,4
15373,77,5,-0.0001,0.0004,642.09,1587.59,1405.8,21.61,553.73,2388.1,9048.07,47.56,521.67,2388.11,8130.0,8.4685,391,38.8,23.3085,5
15374,77,6,0.0037,0.0001,642.85,1586.86,1405.66,21.61,553.39,2388.11,9051.76,47.5,521.45,2388.12,8127.13,8.4695,392,38.83,23.2958,6
15375,77,7,-0.0003,-0.0001,642.26,1583.78,1417.79,21.61,553.33,2388.06,9047.15,47.54,522.18,2388.11,8129.73,8.4786,393,38.85,23.3976,7
15376,77,8,0.0001,-0.0,642.4,1587.29,1405.13,21.61,553.6,2388.11,9045.31,47.56,522.0,2388.1,8131.74,8.4239,393,38.93,23.3802,8
15377,77,9,0.0044,0.0001,642.72,1589.08,1407.47,21.61,554.43,2388.07,9051.04,47.53,521.41,2388.1,8128.44,8.4484,392,39.04,23.3733,9
15378,77,10,0.002,-0.0004,642.83,1584.97,1407.97,21.61,553.87,2388.06,9044.83,47.32,520.77,2388.1,8125.32,8.4271,392,38.77,23.355,10
15379,77,11,0.0017,0.0004,643.13,1582.29,1407.13,21.61,553.11,2388.07,9040.34,47.36,521.24,2388.05,8129.87,8.4378,392,38.77,23.2824,11
15380,77,12,0.0027,0.0,642.3,1591.82,1406.0,21.61,553.9,2388.09,9049.8,47.34,522.05,2388.09,8127.33,8.429,391,38.89,23.1751,12
15381,77,13,0.0002,0.0004,642.12,1588.45,1402.71,21.61,554.04,2388.13,9044.83,47.48,521.35,2388.12,8126.64,8.4269,393,38.93,23.1822,13
15382,77,14,-0.0027,-0.0003,642.69,1590.52,1406.71,21.61,553.95,2388.17,9047.87,47.58,521.86,2388.1,8129.32,8.4128,391,38.96,23.3022,14
15383,77,15,-0.002,-0.0001,642.65,1587.02,1404.48,21.61,553.34,2388.09,9048.41,47.54,521.54,2388.1,8129.26,8.4149,392,38.66,23.4028,15
15384,77,16,0.0039,-0.0002,642.6,1583.71,1400.29,21.61,553.12,2388.14,9042.89,47.5,522.24,2388.07,8124.24,8.413,394,38.98,23.4181,16
15385,77,17,-0.0028,0.0003,642.83,1586.01,1406.36,21.61,553.7,2388.1,9049.88,47.46,521.05,2388.11,8129.36,8.4723,391,38.78,23.3913,17
15386,77,18,0.0027,-0.0003,642.29,1585.14,1402.4,21.61,553.36,2388.13,9055.48,47.65,521.34,2388.13,8132.27,8.4454,392,39.08,23.3572,18
15387,77,19,0.0021,-0.0,642.3,1583.71,1404.29,21.61,553.73,2388.05,9049.56,47.6,522.04,2388.08,8126.84,8.4475,392,38.75,23.2646,19
15388,77,20,0.0018,-0.0003,642.78,1586.51,1406.3,21.61,553.37,2388.15,9038.78,47.48,521.77,2388.09,8123.73,8.4324,393,38.81,23.3789,20
15389,77,21,-0.0016,0.0004,642.48,1586.09,1409.51,21.61,553.29,2388.07,9038.91,47.44,522.01,2388.07,8129.25,8.441,392,38.88,23.3958,21
15390,77,22,0.0004,0.0004,642.65,1589.23,1401.52,21.61,553.65,2388.07,9053.88,47.53,521.79,2388.05,8128.52,8.4108,393,38.74,23.2414,22
15391,77,23,-0.0003,0.0003,642.91,1594.68,1405.51,21.6,553.13,2388.11,9046.99,47.66,521.29,2388.1,8125.18,8.4833,394,38.73,23.3472,23
15392,77,24,-0.0002,0.0001,642.78,1589.04,1401.67,21.61,553.64,2388.14,9043.07,47.48,521.92,2388.13,8131.86,8.423,394,38.89,23.2798,24
15393,77,25,-0.0036,0.0001,642.53,1588.28,1409.97,21.61,553.94,2388.1,9046.35,47.46,521.83,2388.16,8127.14,8.4108,393,38.81,23.309,25
15394,77,26,-0.0041,0.0002,642.75,1590.76,1408.38,21.61,553.24,2388.09,9045.25,47.25,521.39,2388.13,8126.68,8.4172,392,38.62,23.2673,26
15395,77,27,0.0024,0.0001,642.43,1581.6,1403.69,21.61,553.03,2388.09,9051.98,47.58,521.32,2388.11,8125.36,8.4347,393,38.93,23.3573,27
15396,77,28,-0.0002,-0.0002,642.81,1591.61,1411.83,21.61,553.3,2388.08,9048.07,47.58,521.14,2388.12,8125.18,8.4303,393,38.73,23.3459,28
15397,77,29,-0.0031,0.0003,642.53,1591.34,1406.42,21.61,553.21,2388.13,9046.96,47.84,521.6,2388.11,8132.19,8.4392,393,38.84,23.3505,29
15398,77,30,0.0045,0.0003,642.64,1590.8,1408.42,21.61,553.13,2388.11,9041.08,47.47,521.88,2388.14,8129.32,8.4126,393,38.83,23.329,30
15399,77,31,0.0022,-0.0,642.86,1584.4,1410.95,21.61,554.48,2388.13,9048.44,47.48,521.42,2388.12,8125.14,8.4283,392,38.8,23.3948,31
15400,77,32,0.0002,-0.0004,642.58,1590.54,1409.97,21.61,553.79,2388.12,9047.25,47.47,521.48,2388.07,8127.97,8.4217,393,38.82,23.3847,32
15401,77,33,-0.0035,-0.0001,643.09,1592.54,1413.26,21.61,553.28,2388.1,9053.43,47.48,521.15,2388.15,8125.16,8.441,393,38.51,23.2458,33
15402,77,34,0.0011,0.0002,642.57,1586.78,1412.17,21.61,553.07,2388.11,9049.14,47.57,522.17,2388.11,8127.88,8.4323,393,38.62,23.2752,34
15403,77,35,0.0002,-0.0002,643.15,1583.88,1411.6,21.61,553.37,2388.1,9045.88,47.45,521.05,2388.16,8128.89,8.3685,395,39.04,23.1706,35
15404,77,36,-0.0035,-0.0001,642.86,1594.03,1407.96,21.61,553.37,2388.11,9053.23,47.52,521.73,2388.16,8129.77,8.4388,393,38.79,23.3143,36
15405,77,37,0.0008,-0.0004,642.86,1587.77,1407.27,21.61,553.79,2388.1,9051.84,47.39,521.22,2388.09,8128.76,8.4148,393,38.83,23.3281,37
15406,77,38,0.0008,0.0003,642.72,1597.55,1405.38,21.61,553.7,2388.17,9048.64,47.51,521.46,2388.08,8130.26,8.4451,394,38.79,23.295,38
15407,77,39,-0.0007,0.0004,642.61,1593.84,1404.44,21.61,553.46,2388.16,9043.12,47.61,520.93,2388.14,8127.77,8.435,392,38.96,23.3754,39
15408,77,40,-0.0027,-0.0001,642.44,1591.76,1414.29,21.61,554.06,2388.13,9048.97,47.3,521.17,2388.11,8129.89,8.4554,393,38.79,23.3284,40
15409,77,41,-0.0018,0.0003,642.88,1587.79,1411.2,21.61,553.64,2388.12,9042.76,47.61,521.45,2388.12,8128.33,8.4518,392,38.79,23.2787,41
15410,77,42,0.002,0.0002,642.37,1591.22,1413.4,21.61,553.38,2388.1,9046.55,47.3,521.49,2388.09,8129.82,8.4026,393,38.85,23.3589,42
15411,77,43,-0.0019,-0.0002,642.08,1589.69,1407.35,21.61,553.46,2388.1,9051.92,47.4,521.4,2388.09,8131.22,8.424,393,38.95,23.2972,43
15412,77,44,-0.0031,-0.0003,642.44,1587.27,1410.17,21.61,553.34,2388.1,9047.4,47.49,521.79,2388.13,8128.11,8.4046,393,38.91,23.2408,44
15413,77,45,-0.0033,0.0004,642.74,1587.64,1402.95,21.61,553.49,2388.11,9044.43,47.66,521.0,2388.1,8132.36,8.4377,393,38.84,23.261,45
15414,77,46,-0.0012,-0.0005,642.68,1582.92,1409.79,21.61,553.86,2388.12,9052.99,47.49,521.38,2388.1,8130.63,8.4281,392,38.7,23.3302,46
15415,77,47,-0.0024,0.0003,642.47,1583.7,1409.03,21.61,553.14,2388.12,9038.29,47.47,521.17,2388.13,8132.26,8.4475,392,38.86,23.3859,47
15416,77,48,0.0022,-0.0005,642.42,1597.41,1410.16,21.61,553.18,2388.06,9054.29,47.57,521.4,2388.1,8122.84,8.43,394,38.84,23.1625,48
15417,77,49,-0.0036,-0.0002,642.48,1580.52,1403.2,21.61,553.46,2388.1,9056.41,47.49,521.0,2388.06,8133.78,8.4468,393,38.76,23.2819,49
15418,77,50,0.0027,-0.0001,642.82,1589.72,1409.9,21.61,553.86,2388.13,9045.49,47.47,521.17,2388.1,8130.52,8.471,391,39.05,23.4174,50
15419,77,51,-0.0018,-0.0003,642.27,1588.62,1409.17,21.61,553.42,2388.16,9046.56,47.67,521.7,2388.08,8124.53,8.4048,391,38.87,23.3369,51
15420,77,52,-0.0007,0.0,642.49,1582.17,1408.6,21.61,552.97,2388.16,9048.86,47.46,521.63,2388.15,8127.07,8.4623,394,38.81,23.3384,52
15421,77,53,0.0026,0.0003,642.44,1596.23,1400.69,21.61,553.8,2388.15,9052.42,47.61,521.75,2388.15,8129.98,8.4371,394,38.93,23.2566,53
15422,77,54,-0.0024,-0.0005,642.93,1591.77,1415.77,21.61,552.87,2388.1,9047.56,47.29,521.22,2388.11,8130.84,8.4356,392,39.0,23.3543,54
15423,77,55,0.0015,0.0003,642.2,1594.71,1405.16,21.61,553.43,2388.11,9043.52,47.68,521.55,2388.14,8122.49,8.475,392,38.92,23.2863,55
15424,77,56,-0.0009,0.0001,642.37,1588.1,1405.53,21.61,553.31,2388.09,9038.23,47.47,521.71,2388.11,8130.7,8.4175,393,38.94,23.2648,56
15425,77,57,-0.0013,-0.0001,642.13,1583.93,1408.03,21.61,553.4,2388.1,9053.14,47.5,521.83,2388.11,8126.8,8.4475,392,38.95,23.3684,57
15426,77,58,-0.0003,0.0002,642.84,1598.44,1410.33,21.61,553.64,2388.13,9043.84,47.53,521.34,2388.15,8130.45,8.3891,394,38.9,23.2831,58
15427,77,59,0.0,0.0001,642.95,1590.79,1414.84,21.61,553.34,2388.11,9048.92,47.55,521.14,2388.11,8133.0,8.4291,392,38.83,23.4754,59
15428,77,60,-0.0012,0.0003,642.97,1589.3,1411.12,21.61,553.26,2388.12,9051.33,47.57,522.08,2388.11,8126.5,8.4331,395,38.8,23.1977,60
15429,77,61,-0.002,0.0,642.75,1585.58,1407.62,21.61,554.26,2388.15,9059.93,47.58,521.56,2388.11,8126.26,8.4144,394,38.61,23.0833,61
15430,77,62,-0.0027,-0.0004,642.47,1588.19,1404.54,21.61,553.36,2388.05,9046.8,47.41,521.53,2388.08,8134.25,8.4303,394,38.71,23.2392,62
15431,77,63,-0.005,-0.0005,642.97,1585.94,1411.6,21.61,552.87,2388.09,9047.21,47.45,521.11,2388.1,8128.25,8.4202,393,38.98,23.268,63
15432,77,64,0.0005,-0.0005,642.98,1586.2,1408.5,21.61,553.36,2388.13,9048.87,47.59,521.48,2388.14,8124.09,8.4573,392,38.62,23.2905,64
15433,77,65,0.0015,0.0005,642.57,1588.21,1407.15,21.61,553.51,2388.08,9050.16,47.42,521.53,2388.18,8127.03,8.4491,393,38.94,23.3022,65
15434,77,66,-0.0019,-0.0003,642.62,1587.43,1403.97,21.61,552.97,2388.14,9047.37,47.4,521.79,2388.14,8126.05,8.4276,393,38.74,23.2277,66
15435,77,67,0.0004,0.0001,642.73,1583.73,1400.57,21.61,552.59,2388.13,9048.95,47.48,521.25,2388.14,8127.39,8.4337,394,38.71,23.2643,67
15436,77,68,-0.0049,0.0002,643.13,1592.02,1409.43,21.61,553.16,2388.12,9049.47,47.54,520.89,2388.18,8125.26,8.4225,394,38.86,23.3131,68
15437,77,69,-0.0017,-0.0005,642.85,1592.74,1415.08,21.61,553.67,2388.12,9059.37,47.66,520.94,2388.15,8128.6,8.4488,393,38.71,23.3626,69
15438,77,70,-0.0001,0.0001,642.72,1589.98,1404.1,21.61,552.87,2388.13,9043.37,47.51,520.97,2388.09,8126.36,8.4139,393,38.61,23.3068,70
15439,77,71,-0.0021,-0.0005,642.39,1587.44,1410.37,21.61,553.86,2388.13,9037.91,47.47,521.82,2388.1,8133.61,8.4402,394,38.88,23.3426,71
15440,77,72,0.001,0.0004,642.67,1593.31,1407.45,21.61,553.73,2388.13,9057.47,47.51,520.63,2388.14,8135.84,8.4475,395,38.85,23.1779,72
15441,77,73,-0.0019,0.0001,642.68,1591.07,1406.97,21.61,553.35,2388.07,9050.25,47.39,522.19,2388.11,8128.17,8.4263,393,38.59,23.2978,73
15442,77,74,0.0023,-0.0005,642.39,1588.72,1406.81,21.61,552.85,2388.15,9047.66,47.56,521.19,2388.11,8127.61,8.4572,391,38.66,23.3184,74
15443,77,75,0.0026,-0.0005,642.6,1585.52,1408.78,21.61,552.81,2388.16,9049.9,47.66,521.09,2388.12,8129.8,8.4308,394,38.88,23.2415,75
15444,77,76,-0.0009,-0.0003,642.63,1590.84,1408.48,21.61,553.0,2388.12,9043.37,47.56,521.92,2388.12,8125.5,8.4614,394,38.64,23.2522,76
15445,77,77,-0.0018,0.0003,642.29,1595.03,1410.47,21.61,553.14,2388.14,9054.59,47.5,521.4,2388.14,8134.47,8.4462,394,39.01,23.2614,77
15446,77,78,0.0008,0.0003,643.19,1597.73,1410.18,21.61,553.35,2388.1,9051.39,47.62,521.33,2388.12,8131.49,8.4136,395,38.82,23.2295,78
15447,77,79,0.0061,0.0002,642.43,1594.06,1413.98,21.61,553.05,2388.15,9050.49,47.57,521.16,2388.15,8134.9,8.4623,394,38.8,23.33,79
15448,77,80,-0.0003,0.0003,643.81,1583.38,1408.73,21.61,552.61,2388.14,9048.86,47.66,521.35,2388.17,8128.71,8.4462,392,38.91,23.1968,80
15449,77,81,0.0015,-0.0004,642.81,1585.68,1410.62,21.61,553.67,2388.08,9052.18,47.6,521.36,2388.18,8131.46,8.4422,392,38.91,23.2506,81
15450,77,82,0.0001,0.0,642.3,1590.81,1408.56,21.61,552.84,2388.15,9047.23,47.55,521.53,2388.14,8133.45,8.4049,392,38.72,23.2538,82
15451,77,83,-0.0013,-0.0003,643.13,1577.92,1413.41,21.61,553.68,2388.14,9046.2,47.55,521.64,2388.14,8130.09,8.451,393,38.92,23.2085,83
15452,77,84,-0.0035,0.0003,642.88,1589.73,1411.57,21.61,552.82,2388.17,9049.31,47.42,521.48,2388.11,8136.19,8.4467,393,38.71,23.2559,84
15453,77,85,-0.0003,0.0004,642.85,1582.0,1414.03,21.61,552.85,2388.13,9052.55,47.48,521.3,2388.09,8134.64,8.434,393,38.83,23.3199,85
15454,77,86,-0.0026,0.0002,643.33,1592.79,1414.83,21.61,552.99,2388.15,9048.4,47.26,521.28,2388.16,8126.46,8.4295,394,38.89,23.2344,86
15455,77,87,-0.0039,-0.0005,642.52,1591.29,1410.93,21.61,553.65,2388.16,9050.5,47.49,521.34,2388.13,8127.18,8.4526,395,38.82,23.2805,87
15456,77,88,0.0019,-0.0004,643.05,1586.76,1411.6,21.61,552.88,2388.14,9044.05,47.56,521.89,2388.15,8128.51,8.455,393,38.87,23.1114,88
15457,77,89,-0.0054,0.0003,642.23,1595.81,1416.13,21.61,553.01,2388.17,9050.62,47.55,521.37,2388.11,8126.2,8.4701,395,38.72,23.2725,89
15458,77,90,0.0023,0.0001,642.68,1596.51,1411.4,21.61,553.13,2388.11,9058.56,47.52,521.87,2388.06,8135.04,8.4489,393,38.85,23.2674,90
15459,77,91,-0.0037,-0.0001,642.79,1591.8,1410.94,21.61,552.69,2388.19,9059.03,47.43,521.39,2388.19,8133.14,8.4421,393,38.69,23.2535,91
15460,77,92,0.0022,0.0004,642.93,1590.2,1410.71,21.61,553.31,2388.15,9046.56,47.59,521.24,2388.17,8133.08,8.4194,392,38.78,23.3732,92
15461,77,93,0.0014,0.0003,642.94,1591.57,1416.97,21.61,552.65,2388.13,9052.23,47.66,521.84,2388.11,8132.58,8.4608,394,38.64,23.2091,93
15462,77,94,0.0021,-0.0001,642.91,1596.19,1412.86,21.61,553.63,2388.16,9052.06,47.7,520.57,2388.15,8132.66,8.466,395,38.87,23.2291,94
15463,77,95,-0.0023,0.0001,643.66,1596.08,1413.47,21.61,553.26,2388.1,9061.09,47.76,520.88,2388.17,8135.11,8.4564,394,38.63,23.2428,95
15464,77,96,0.0011,0.0001,642.85,1588.31,1410.49,21.61,553.14,2388.14,9054.12,47.64,521.43,2388.13,8129.89,8.4781,395,38.46,23.3453,96
15465,77,97,0.0015,-0.0004,643.2,1591.43,1415.41,21.61,553.11,2388.16,9055.91,47.65,520.78,2388.12,8134.69,8.4438,393,38.86,23.3717,97
15466,77,98,-0.0005,0.0,643.21,1591.89,1410.02,21.61,552.55,2388.12,9054.4,47.86,520.78,2388.13,8133.82,8.4574,394,38.74,23.3392,98
15467,77,99,-0.0037,-0.0003,642.69,1593.86,1419.78,21.61,552.27,2388.1,9049.52,47.92,521.42,2388.16,8127.02,8.4468,392,38.75,23.1453,99
15468,77,100,-0.0028,0.0001,642.58,1591.63,1408.58,21.61,553.27,2388.15,9059.1,48.0,521.16,2388.15,8135.8,8.4518,392,38.59,23.2791,100
15469,77,101,-0.0003,0.0,643.13,1588.67,1418.41,21.61,553.54,2388.14,9051.04,47.55,520.99,2388.13,8129.94,8.4546,394,38.67,23.1787,101
15470,77,102,-0.0002,0.0,642.87,1589.1,1407.1,21.61,552.9,2388.13,9058.88,47.56,520.89,2388.12,8133.96,8.4667,394,38.81,23.3418,102
15471,77,103,-0.0,-0.0003,642.8,1593.24,1418.63,21.61,552.53,2388.16,9058.55,47.63,521.58,2388.13,8131.86,8.4544,393,38.75,23.3725,103
15472,77,104,-0.0018,-0.0003,642.61,1593.13,1412.38,21.61,553.06,2388.18,9060.97,47.43,521.38,2388.12,8127.62,8.4264,392,38.59,23.2386,104
15473,77,105,-0.0012,0.0003,642.89,1598.96,1410.11,21.61,552.9,2388.15,9062.35,47.57,520.79,2388.15,8135.49,8.4865,394,38.48,23.2111,105
15474,77,106,0.0009,-0.0004,642.87,1594.48,1413.62,21.61,552.58,2388.16,9054.53,47.52,520.94,2388.14,8137.62,8.4716,393,38.67,23.3073,106
15475,77,107,0.0043,0.0002,642.78,1596.86,1416.49,21.61,552.73,2388.13,9051.31,47.65,521.74,2388.14,8129.71,8.4984,395,38.69,23.2329,107
15476,77,108,0.0021,0.0001,642.97,1584.63,1413.1,21.61,553.14,2388.15,9051.31,47.72,521.09,2388.1,8130.85,8.4792,392,38.78,23.2998,108
15477,77,109,0.0016,0.0002,642.78,1590.58,1414.81,21.61,551.93,2388.21,9054.3,47.68,521.34,2388.14,8129.73,8.4544,394,38.61,23.1994,109
15478,77,110,0.0034,-0.0004,643.02,1592.21,1410.16,21.61,552.59,2388.16,9053.16,47.58,520.94,2388.08,8135.14,8.4558,394,38.76,23.2266,110
15479,77,111,0.002,-0.0001,642.9,1598.66,1413.97,21.61,552.21,2388.14,9057.46,47.63,520.96,2388.15,8129.16,8.4689,395,38.72,23.2498,111
15480,77,112,-0.0025,0.0003,643.05,1592.8,1409.7,21.61,552.73,2388.18,9053.4,47.69,521.27,2388.1,8133.61,8.4473,394,38.92,23.2031,112
15481,77,113,-0.0026,-0.0003,643.13,1595.98,1420.67,21.61,552.87,2388.24,9057.16,47.93,520.65,2388.19,8137.01,8.4711,395,38.74,23.2162,113
15482,77,114,-0.0015,-0.0001,643.29,1587.44,1411.73,21.61,553.81,2388.15,9056.06,47.73,520.74,2388.13,8134.99,8.4742,393,38.55,23.3422,114
15483,77,115,0.0059,0.0004,642.53,1593.62,1418.29,21.61,553.38,2388.12,9060.76,47.64,520.43,2388.14,8140.01,8.4364,394,38.64,23.2204,115
15484,77,116,0.0022,-0.0002,642.97,1587.52,1411.88,21.61,552.13,2388.19,9060.42,47.67,521.05,2388.15,8133.11,8.487,394,38.54,23.2477,116
15485,77,117,-0.0004,-0.0004,643.32,1590.98,1420.44,21.61,553.16,2388.18,9060.3,47.64,519.82,2388.17,8134.6,8.4641,393,38.59,23.1911,117
15486,77,118,-0.0027,0.0004,643.37,1601.89,1410.66,21.61,552.01,2388.15,9059.95,47.88,520.94,2388.12,8134.64,8.4651,395,38.82,23.1519,118
15487,77,119,0.0014,0.0003,643.05,1592.65,1420.46,21.61,553.13,2388.14,9061.23,47.71,521.21,2388.16,8132.12,8.4747,394,38.81,23.2016,119
15488,77,120,0.0015,0.0004,643.01,1595.5,1409.15,21.61,552.21,2388.22,9052.98,47.75,521.34,2388.13,8131.6,8.4541,394,38.66,23.1672,120
15489,77,121,0.0013,0.0002,643.01,1588.1,1419.72,21.61,552.49,2388.17,9057.49,47.93,520.6,2388.13,8137.39,8.4468,393,38.73,23.1984,121
15490,77,122,-0.0038,-0.0003,642.9,1594.92,1412.66,21.61,552.75,2388.19,9062.93,47.67,520.28,2388.21,8135.36,8.4789,393,38.7,23.172,122
15491,77,123,-0.0003,-0.0,643.04,1589.03,1416.1,21.61,553.6,2388.18,9063.49,47.74,520.75,2388.16,8140.02,8.4533,393,38.56,23.2158,123
15492,77,124,0.0024,-0.0003,643.03,1590.52,1416.74,21.61,552.41,2388.19,9059.84,47.89,520.69,2388.19,8135.14,8.4787,393,38.77,23.1952,124
15493,77,125,0.0008,0.0,643.06,1599.57,1418.51,21.61,552.11,2388.23,9061.21,47.81,520.37,2388.2,8139.7,8.4794,393,38.54,23.2455,125
15494,77,126,-0.0021,-0.0003,642.93,1593.37,1417.47,21.61,552.5,2388.18,9059.33,47.87,520.86,2388.18,8140.62,8.4454,394,38.8,23.166,126
15495,77,127,-0.0034,-0.0003,643.48,1592.36,1424.27,21.61,552.78,2388.18,9052.08,47.79,520.35,2388.22,8135.83,8.4995,395,38.9,23.2057,127
15496,77,128,-0.0045,-0.0002,643.2,1599.17,1421.89,21.61,552.47,2388.14,9063.91,47.77,520.38,2388.19,8135.47,8.4873,394,38.53,23.1953,128
15497,77,129,-0.0021,0.0001,643.55,1590.15,1417.15,21.61,552.49,2388.16,9063.9,47.87,520.03,2388.16,8142.11,8.5181,396,38.85,23.1989,129
15498,77,130,-0.0023,0.0001,643.02,1595.82,1422.54,21.61,552.46,2388.18,9068.36,47.84,520.43,2388.13,8141.41,8.4626,396,38.83,23.1767,130
15499,77,131,-0.0,0.0001,643.06,1596.61,1412.71,21.61,552.04,2388.16,9061.24,47.86,520.99,2388.2,8140.25,8.4882,395,38.74,23.3388,131
15500,77,132,0.0012,-0.0004,643.38,1602.24,1420.27,21.61,552.66,2388.19,9062.0,48.0,520.19,2388.22,8142.13,8.487,395,38.52,23.1739,132
15501,77,133,0.0032,-0.0005,643.06,1590.19,1418.03,21.61,551.9,2388.17,9062.99,47.65,520.73,2388.14,8134.1,8.5025,396,38.42,23.147,133
15502,77,134,0.0006,0.0002,643.66,1595.34,1417.9,21.61,552.93,2388.19,9067.22,47.92,520.61,2388.14,8138.58,8.4781,394,38.77,23.1558,134
15503,77,135,0.0007,0.0004,643.37,1592.53,1419.16,21.61,552.18,2388.18,9055.96,47.93,520.48,2388.21,8134.54,8.5044,396,38.64,23.1469,135
15504,77,136,-0.0018,0.0002,643.98,1591.07,1409.57,21.61,552.29,2388.21,9064.23,48.0,520.1,2388.23,8136.58,8.4964,396,38.7,23.1985,136
15505,77,137,-0.005,-0.0004,642.93,1606.2,1417.29,21.61,551.79,2388.21,9061.16,47.97,520.51,2388.24,8136.32,8.4975,395,38.56,23.1274,137
15506,77,138,0.0025,0.0004,643.14,1608.28,1419.0,21.61,552.45,2388.17,9071.95,47.83,520.49,2388.2,8140.63,8.5129,396,38.52,23.1556,138
15507,77,139,-0.0047,-0.0005,643.41,1601.91,1419.03,21.61,551.99,2388.21,9065.21,47.95,520.67,2388.19,8139.01,8.4958,394,38.5,23.0929,139
15508,77,140,0.0024,-0.0002,643.24,1596.97,1423.24,21.61,551.9,2388.22,9074.99,47.97,520.29,2388.18,8143.94,8.5246,395,38.54,23.0823,140
15509,77,141,0.0007,-0.0004,643.09,1602.25,1416.6,21.61,551.73,2388.21,9062.39,47.86,520.26,2388.17,8145.57,8.4908,396,38.66,23.0397,141
15510,77,142,0.0013,0.0001,643.02,1593.8,1426.77,21.61,551.85,2388.22,9074.13,47.91,520.27,2388.21,8144.85,8.4793,395,38.64,23.1973,142
15511,77,143,0.0017,0.0,643.27,1606.55,1421.85,21.61,552.02,2388.21,9064.42,47.91,520.08,2388.21,8143.23,8.4697,394,38.61,23.099,143
15512,77,144,-0.0018,0.0002,643.87,1599.52,1423.96,21.61,551.49,2388.23,9071.32,47.97,519.93,2388.26,8146.54,8.465,396,38.71,23.0314,144
15513,77,145,-0.0035,-0.0002,643.03,1599.24,1426.0,21.61,551.31,2388.22,9070.29,48.07,520.21,2388.25,8145.02,8.5291,395,38.66,23.0945,145
15514,77,146,0.0002,0.0004,643.12,1606.96,1423.84,21.61,552.0,2388.2,9067.18,48.02,519.85,2388.23,8144.68,8.5117,396,38.5,23.1474,146
15515,77,147,0.0018,0.0004,642.92,1598.62,1419.2,21.61,551.88,2388.19,9072.67,48.17,519.76,2388.11,8136.32,8.527,396,38.41,23.1524,147
15516,77,148,-0.0002,-0.0003,643.52,1590.78,1426.85,21.61,552.29,2388.14,9074.69,48.1,519.73,2388.24,8151.88,8.5134,395,38.4,23.0164,148
15517,77,149,-0.0025,0.0004,643.52,1602.14,1428.06,21.61,551.19,2388.21,9074.56,48.03,519.29,2388.2,8143.76,8.5141,396,38.26,22.9364,149
15518,77,150,0.001,-0.0002,643.87,1599.88,1430.02,21.61,551.01,2388.24,9078.59,48.29,519.64,2388.25,8141.64,8.5131,397,38.45,23.0717,150
15519,77,151,-0.0003,-0.0005,643.35,1603.88,1425.5,21.61,552.22,2388.24,9072.62,48.12,520.54,2388.28,8146.6,8.517,395,38.44,23.0762,151
15520,77,152,-0.0002,0.0003,643.79,1606.27,1427.02,21.61,552.07,2388.21,9073.81,48.14,519.71,2388.27,8145.5,8.5169,395,38.64,23.107,152
15521,77,153,-0.0012,0.0002,643.81,1607.37,1426.15,21.61,550.82,2388.3,9080.28,48.26,519.19,2388.2,8151.17,8.53,395,38.46,23.1067,153
